"X","Y","Z"
1,0.444604053571342,4.47911374598286e-05
1,0.446019726613115,6.2837321525918e-05
1,0.447435399654889,8.88177323065257e-05
1,0.448851072696662,0.000124075825328293
1,0.450266745738436,0.000171341266602823
1,0.451682418780209,0.000233947585056324
1,0.453098091821983,0.000315911200085951
1,0.454513764863756,0.000422010924680575
1,0.45592943790553,0.000558822994572812
1,0.457345110947303,0.000741098591027553
1,0.458760783989077,0.000972207116978146
1,0.46017645703085,0.00126190926750298
1,0.461592130072624,0.00162105913934227
1,0.463007803114397,0.00206155353238818
1,0.464423476156171,0.00259625079407884
1,0.465839149197944,0.00324248890192691
1,0.467254822239718,0.0040370375106059
1,0.468670495281491,0.00497592790494706
1,0.470086168323265,0.00607330469743112
1,0.471501841365038,0.00734229863731681
1,0.472917514406812,0.00879453733537422
1,0.474333187448585,0.0104396358938112
1,0.475748860490359,0.0122912978043331
1,0.477164533532132,0.014380069433666
1,0.478580206573906,0.0166680076957835
1,0.479995879615679,0.0191458978920504
1,0.481411552657453,0.0217994246787764
1,0.482827225699226,0.0246090880540436
1,0.484242898741,0.0275502301470044
1,0.485658571782773,0.0305952051924805
1,0.487074244824547,0.0337047000900505
1,0.48848991786632,0.0368211605475677
1,0.489905590908094,0.0399019181999179
1,0.491321263949867,0.042903960444564
1,0.492736936991641,0.0457851812617305
1,0.494152610033414,0.0485056647393727
1,0.495568283075188,0.0510194768986436
1,0.496983956116961,0.0532613155099826
1,0.498399629158735,0.0552459102915561
1,0.499815302200508,0.0569650206390749
1,0.501230975242282,0.0584196228089001
1,0.502646648284055,0.0596200692139064
1,0.504062321325829,0.0605860408417754
1,0.505477994367602,0.0613394365902724
1,0.506893667409376,0.0619152848988201
1,0.508309340451149,0.0623952975896562
1,0.509725013492923,0.0628330895467008
1,0.511140686534696,0.0632843432273726
1,0.51255635957647,0.0638052117997483
1,0.513972032618243,0.0644507416094833
1,0.515387705660017,0.0652848198882126
1,0.51680337870179,0.0663916428353089
1,0.518219051743564,0.0677789996797019
1,0.519634724785337,0.0694741426068082
1,0.521050397827111,0.0714961769485047
1,0.522466070868884,0.0738559861210174
1,0.523881743910658,0.0765563137046967
1,0.525297416952431,0.0796085903255848
1,0.526713089994205,0.0830229428201463
1,0.528128763035978,0.0867250039879323
1,0.529544436077752,0.0906852427316128
1,0.530960109119526,0.0948700946009247
1,0.532375782161299,0.0992425790485853
1,0.533791455203072,0.103762857975696
1,0.535207128244846,0.108391356097821
1,0.536622801286619,0.113072928435453
1,0.538038474328393,0.117745659440753
1,0.539454147370166,0.122361140051928
1,0.54086982041194,0.126869773634473
1,0.542285493453713,0.131220888927233
1,0.543701166495487,0.135362886005759
1,0.545116839537261,0.139223351778309
1,0.546532512579034,0.142706019045507
1,0.547948185620807,0.145796257637747
1,0.549363858662581,0.14844387387382
1,0.550779531704354,0.150601134299021
1,0.552195204746128,0.152223589610287
1,0.553610877787902,0.153270921449217
1,0.555026550829675,0.153666171238134
1,0.556442223871448,0.153328309477455
1,0.557857896913222,0.152326409112579
1,0.559273569954996,0.150654634747774
1,0.560689242996769,0.14831601362561
1,0.562104916038543,0.145322622038678
1,0.563520589080316,0.141695655751971
1,0.564936262122089,0.137427946275645
1,0.566351935163863,0.132541687035174
1,0.567767608205637,0.127170895495095
1,0.56918328124741,0.121376735816251
1,0.570598954289184,0.115225969224539
1,0.572014627330957,0.108790067965107
1,0.573430300372731,0.102144309347666
1,0.574845973414504,0.0953651002513329
1,0.576261646456278,0.0885586711343483
1,0.577677319498051,0.0818213887167476
1,0.579092992539824,0.0752325459155071
1,0.580508665581598,0.0688698249726038
1,0.581924338623372,0.0628088825160801
1,0.583340011665145,0.0571230136560792
1,0.584755684706919,0.0519238618490031
1,0.586171357748692,0.0473267817962828
1,0.587587030790466,0.0433379625536058
1,0.589002703832239,0.0400171400852518
1,0.590418376874013,0.0374214121416953
1,0.591834049915786,0.035605177647876
1,0.59324972295756,0.0346200003688451
1,0.594665395999333,0.0345898325389083
1,0.596081069041107,0.0356098047061879
1,0.59749674208288,0.0376084027789901
1,0.598912415124654,0.0406132803689694
1,0.600328088166427,0.0446434128897738
1,0.601743761208201,0.0497075113158162
1,0.603159434249974,0.0558023618029247
1,0.604575107291748,0.0629919789970738
1,0.605990780333521,0.0712508223495703
1,0.607406453375295,0.0803915275137883
1,0.608822126417068,0.090323729031708
1,0.610237799458842,0.100936506423709
1,0.611653472500615,0.112098739352807
1,0.613069145542389,0.123659915982639
1,0.614484818584162,0.135449012742254
1,0.615900491625936,0.147207970731207
1,0.617316164667709,0.158711424325169
1,0.618731837709483,0.169756979390865
1,0.620147510751256,0.180146921183267
1,0.62156318379303,0.189693531057627
1,0.622978856834803,0.198224471927927
1,0.624394529876577,0.205466772651174
1,0.62581020291835,0.211252348993109
1,0.627225875960124,0.215655399499398
1,0.628641549001897,0.218663108158358
1,0.630057222043671,0.220304532339575
1,0.631472895085444,0.220650795671026
1,0.632888568127218,0.219814449788382
1,0.634304241168991,0.217875505903891
1,0.635719914210765,0.215106472571369
1,0.637135587252538,0.211855008853232
1,0.638551260294312,0.208379303361533
1,0.639966933336085,0.2049460085651
1,0.641382606377859,0.201823169015956
1,0.642798279419632,0.199273114061994
1,0.644213952461406,0.197657341745845
1,0.645629625503179,0.197269413210572
1,0.647045298544953,0.198188725712585
1,0.648460971586726,0.200540296722318
1,0.6498766446285,0.20440723073977
1,0.651292317670273,0.209829253039392
1,0.652707990712047,0.216802042135426
1,0.65412366375382,0.225418519352489
1,0.655539336795594,0.235517436410137
1,0.656955009837367,0.246794060847888
1,0.658370682879141,0.259060221232716
1,0.659786355920914,0.272106467719148
1,0.661202028962688,0.285707920192006
1,0.662617702004461,0.299630307900302
1,0.664033375046235,0.31361132163355
1,0.665449048088008,0.327341515663717
1,0.666864721129782,0.340614468606328
1,0.668280394171555,0.353253651798644
1,0.669696067213329,0.365111460989548
1,0.671111740255102,0.376072557996988
1,0.672527413296876,0.386056646096014
1,0.673943086338649,0.394908421679802
1,0.675358759380423,0.402672781940829
1,0.676774432422196,0.409509703047724
1,0.67819010546397,0.415522468074802
1,0.679605778505743,0.420844115333671
1,0.681021451547517,0.425633358845278
1,0.68243712458929,0.430070025775001
1,0.683852797631064,0.434364976166328
1,0.685268470672837,0.438799607167862
1,0.686684143714611,0.443583686727392
1,0.688099816756384,0.448902275431595
1,0.689515489798158,0.454920956122963
1,0.690931162839931,0.461780821972602
1,0.692346835881705,0.469593935357472
1,0.693762508923478,0.478567183949992
1,0.695178181965252,0.488689097516923
1,0.696593855007025,0.499842605503247
1,0.698009528048799,0.51195794038242
1,0.699425201090572,0.524932390148975
1,0.700840874132346,0.538634080205128
1,0.702256547174119,0.552906424426376
1,0.703672220215893,0.567589262507984
1,0.705087893257666,0.582410511228206
1,0.70650356629944,0.59715519413394
1,0.707919239341213,0.611648231965991
1,0.709334912382987,0.62573193430717
1,0.71075058542476,0.639270781343792
1,0.712166258466534,0.652155589392877
1,0.713581931508307,0.664207628976996
1,0.714997604550081,0.675428722498836
1,0.716413277591854,0.68588926275313
1,0.717828950633628,0.695634516763852
1,0.719244623675401,0.704734589612041
1,0.720660296717175,0.713280454778317
1,0.722075969758948,0.721379580064113
1,0.723491642800722,0.7291309532535
1,0.724907315842495,0.736719316973053
1,0.726322988884269,0.744283738881944
1,0.727738661926042,0.751932531405749
1,0.729154334967816,0.759762174813656
1,0.730570008009589,0.767855912227802
1,0.731985681051363,0.776283036634615
1,0.733401354093136,0.78515940950398
1,0.73481702713491,0.794508364089822
1,0.736232700176683,0.804334094665448
1,0.737648373218457,0.81466593816325
1,0.73906404626023,0.825536696773774
1,0.740479719302004,0.836986288435804
1,0.741895392343777,0.849065214066309
1,0.743311065385551,0.861953378988349
1,0.744726738427324,0.875715430408998
1,0.746142411469098,0.8904253043091
1,0.747558084510871,0.906215839136978
1,0.748973757552645,0.923232852654756
1,0.750389430594418,0.941631502608776
1,0.751805103636192,0.961571970324025
1,0.753220776677965,0.9834892236947
1,0.754636449719739,1.00741965128899
1,0.756052122761512,1.0333771526024
1,0.757467795803286,1.06144158215754
1,0.758883468845059,1.09165533736938
1,0.760299141886833,1.12401828335992
1,0.761714814928606,1.15848326290354
1,0.76313048797038,1.19521027683925
1,0.764546161012153,1.23377004587329
1,0.765961834053927,1.27380088690516
1,0.7673775070957,1.31499612714063
1,0.768793180137474,1.35700531731282
1,0.770208853179247,1.39943991938809
1,0.771624526221021,1.44187985065273
1,0.773040199262794,1.48371417486195
1,0.774455872304568,1.52439956532816
1,0.775871545346341,1.56351622987542
1,0.777287218388115,1.60064178269655
1,0.778702891429888,1.6353859146785
1,0.780118564471662,1.66739895189187
1,0.781534237513435,1.69637986273632
1,0.782949910555209,1.72154007979809
1,0.784365583596982,1.74306427774184
1,0.785781256638756,1.76105714544536
1,0.787196929680529,1.77554643569292
1,0.788612602722303,1.78662877731206
1,0.790028275764076,1.79446715382711
1,0.79144394880585,1.79928751659275
1,0.792859621847623,1.80102069739807
1,0.794275294889397,1.80045506361911
1,0.79569096793117,1.7981137580708
1,0.797106640972944,1.79443990873065
1,0.798522314014718,1.78989874149335
1,0.799937987056491,1.78497186875244
1,0.801353660098264,1.78015187623154
1,0.802769333140038,1.77615511929374
1,0.804185006181811,1.77353423896426
1,0.805600679223585,1.77274910724115
1,0.807016352265359,1.77427365816764
1,0.808432025307132,1.77856705670659
1,0.809847698348905,1.78607069606438
1,0.811263371390679,1.79720511053939
1,0.812679044432453,1.81312877096671
1,0.814094717474226,1.83373284225027
1,0.815510390515999,1.85917630908717
1,0.816926063557773,1.88970712566501
1,0.818341736599546,1.92552390460377
1,0.81975740964132,1.96677185224362
1,0.821173082683094,2.01353900619453
1,0.822588755724867,2.0667884812253
1,0.82400442876664,2.1256305933004
1,0.825420101808414,2.18974603004997
1,0.826835774850188,2.25891694195316
1,0.828251447891961,2.33287389371015
1,0.829667120933735,2.41130257785426
1,0.831082793975508,2.49385163004539
1,0.832498467017282,2.58069920846638
1,0.833914140059055,2.67079119782442
1,0.835329813100829,2.76366074049964
1,0.836745486142602,2.85895840680891
1,0.838161159184376,2.95637117539387
1,0.839576832226149,3.05563045664472
1,0.840992505267923,3.15651889430657
1,0.842408178309696,3.25912242054669
1,0.84382385135147,3.36312364680412
1,0.845239524393243,3.46849628180489
1,0.846655197435017,3.57528493327135
1,0.84807087047679,3.68356481409255
1,0.849486543518564,3.79343058716782
1,0.850902216560337,3.90498423908508
1,0.852317889602111,4.01866269006273
1,0.853733562643884,4.13422351785273
1,0.855149235685658,4.25161723168236
1,0.856564908727431,4.37076359754837
1,0.857980581769205,4.49151676373995
1,0.859396254810978,4.6136624292961
1,0.860811927852752,4.73691700928821
1,0.862227600894525,4.86094829125632
1,0.863643273936299,4.98508358389756
1,0.865058946978072,5.10882232552605
1,0.866474620019846,5.23165386268721
1,0.867890293061619,5.35306337769952
1,0.869305966103393,5.47254622197198
1,0.870721639145166,5.58962233196359
1,0.87213731218694,5.70320700564764
1,0.873552985228713,5.81341038393012
1,0.874968658270487,5.92002235075584
1,0.87638433131226,6.02289163547388
1,0.877800004354034,6.12195370993624
1,0.879215677395807,6.21723128900534
1,0.880631350437581,6.30883311180908
1,0.882047023479354,6.39635761827124
1,0.883462696521128,6.48084087641704
1,0.884878369562901,6.56267723523534
1,0.886294042604675,6.64228151993974
1,0.887709715646448,6.72009289849471
1,0.889125388688222,6.79656221836568
1,0.890541061729995,6.87213910832924
1,0.891956734771769,6.94727870459195
1,0.893372407813542,7.0225175620842
1,0.894788080855316,7.09815221726694
1,0.896203753897089,7.17440878323957
1,0.897619426938863,7.25143532077965
1,0.899035099980636,7.32929490314771
1,0.90045077302241,7.40796159928624
1,0.901866446064183,7.48735579749972
1,0.903282119105957,7.56699590265128
1,0.90469779214773,7.64646127286259
1,0.906113465189504,7.72523675578973
1,0.907529138231277,7.80271695401637
1,0.908944811273051,7.87821119537375
1,0.910360484314824,7.95092164442813
1,0.911776157356598,8.01904299631144
1,0.913191830398371,8.08215016665057
1,0.914607503440145,8.13924003784097
1,0.916023176481918,8.18927443290136
1,0.917438849523692,8.23118782671428
1,0.918854522565465,8.26389505002985
1,0.920270195607239,8.28616857292082
1,0.921685868649012,8.29453382772047
1,0.923101541690786,8.28987188537032
1,0.924517214732559,8.27113832427371
1,0.925932887774333,8.23733143630399
1,0.927348560816106,8.18750457303946
1,0.92876423385788,8.1207793854357
1,0.930179906899653,8.03607959605843
1,0.931595579941427,7.92942104575244
1,0.9330112529832,7.80365915450773
1,0.934426926024974,7.65852929686144
1,0.935842599066747,7.49395077970783
1,0.937258272108521,7.31004187585316
1,0.938673945150294,7.10713324721375
1,0.940089618192068,6.88544842027311
1,0.941505291233841,6.6432878887303
1,0.942920964275615,6.38526222731854
1,0.944336637317388,6.11285982383281
1,0.945752310359162,5.82777785432431
1,0.947167983400935,5.53190272381993
1,0.948583656442709,5.22728736157727
1,0.949999329484482,4.91604267920026
1,0.951415002526256,4.60058524304741
1,0.952830675568029,4.28445052230722
1,0.954246348609803,3.96999122945846
1,0.955662021651576,3.65949302388152
1,0.95707769469335,3.35514093581099
1,0.958493367735123,3.05898776204127
1,0.959909040776897,2.77325404431153
1,0.96132471381867,2.50180056048165
1,0.962740386860444,2.24411601310351
1,0.964156059902217,2.00120742992771
1,0.965571732943991,1.7738383366442
1,0.966987405985764,1.56253224996214
1,0.968403079027538,1.36757914970361
1,0.969818752069311,1.1895466442572
1,0.971234425111085,1.03039873064996
1,0.972650098152858,0.886856827155054
1,0.974065771194632,0.758293932315644
1,0.975481444236405,0.64397131136749
1,0.976897117278179,0.543059854093243
1,0.978312790319952,0.454660940023325
1,0.979728463361726,0.3781879464224
1,0.981144136403499,0.31372339837388
1,0.982559809445273,0.258388091685203
1,0.983975482487046,0.211241341896005
1,0.98539115552882,0.171380340337211
1,0.986806828570593,0.137947778099077
1,0.988222501612367,0.110138161961171
1,0.98963817465414,0.0873594328075991
1,0.991053847695914,0.06924115213986
1,0.992469520737687,0.0544353853499147
1,0.993885193779461,0.0424369286425861
1,0.995300866821234,0.0327974201125785
1,0.996716539863008,0.0251223811665786
1,0.998132212904781,0.0190679799587377
1,0.999547885946555,0.0143810683170749
1,1.00096355898833,0.0108659897722656
1,1.0023792320301,0.0081335630651276
1,1.00379490507188,0.00602994135706444
1,1.00521057811365,0.00442651349055765
2,0.514854771708434,0.00103498195312131
2,0.515789077631087,0.00141749214113282
2,0.51672338355374,0.00191572803837611
2,0.517657689476393,0.00255565043482953
2,0.518591995399047,0.00336637222444183
2,0.5195263013217,0.00437988446008014
2,0.520460607244353,0.00563061141856337
2,0.521394913167006,0.00716164878566016
2,0.522329219089659,0.00905996302060835
2,0.523263525012312,0.0113185834511438
2,0.524197830934966,0.0139679990961114
2,0.525132136857619,0.0170324981490218
2,0.526066442780272,0.0205280972762311
2,0.527000748702925,0.0244604733956946
2,0.527935054625578,0.0288229528618872
2,0.528869360548232,0.0336163691703823
2,0.529803666470885,0.0388031630965534
2,0.530737972393538,0.0442699514463973
2,0.531672278316191,0.0499316854309643
2,0.532606584238844,0.0556876500947374
2,0.533540890161497,0.061423554433638
2,0.534475196084151,0.0670142713486004
2,0.535409502006804,0.0723271943425881
2,0.536343807929457,0.0771665104353891
2,0.53727811385211,0.0813752811710111
2,0.538212419774763,0.08486768610346
2,0.539146725697416,0.0875441540891143
2,0.54008103162007,0.0893260781906995
2,0.541015337542723,0.0901589047369888
2,0.541949643465376,0.0900144390852625
2,0.542883949388029,0.0888922975548835
2,0.543818255310682,0.0866991026723739
2,0.544752561233335,0.0836205135276686
2,0.545686867155989,0.0797821683960602
2,0.546621173078642,0.0752965323292751
2,0.547555479001295,0.0702882957366869
2,0.548489784923948,0.0648896602861297
2,0.549424090846601,0.0592355924040971
2,0.550358396769254,0.053459387330281
2,0.551292702691908,0.0477158954374161
2,0.552227008614561,0.0421301234834088
2,0.553161314537214,0.0367909611669566
2,0.554095620459867,0.0317703087903986
2,0.55502992638252,0.0271228135673164
2,0.555964232305174,0.022886176609008
2,0.556898538227827,0.019081977800365
2,0.55783284415048,0.0157374537206629
2,0.558767150073133,0.0128735318260725
2,0.559701455995786,0.010411973820494
2,0.560635761918439,0.0083235128937415
2,0.561570067841093,0.00657478246914761
2,0.562504373763746,0.00513003602700225
2,0.563438679686399,0.00395266583256443
2,0.564372985609052,0.003006509066216
2,0.565307291531705,0.00227061928380057
2,0.566241597454358,0.00170376179366148
2,0.567175903377012,0.00126270702221201
2,0.568110209299665,0.00092402808086189
2,0.569044515222318,0.000667510577013578
2,0.569978821144971,0.000476000194101141
2,0.570913127067624,0.000335194734157294
2,0.571847432990278,0.00023339451932372
2,0.572781738912931,0.000163861227040944
2,0.573716044835584,0.000115873525160361
2,0.574650350758237,8.36078095949116e-05
2,0.57558465668089,6.38309534810499e-05
2,0.576518962603543,5.44755638431262e-05
2,0.577453268526196,5.45596975991675e-05
2,0.57838757444885,6.41521445443343e-05
2,0.579321880371503,8.43850118095583e-05
2,0.580256186294156,0.00012072919161675
2,0.581190492216809,0.000176329822061008
2,0.582124798139462,0.000257811273192228
2,0.583059104062116,0.000374144480831642
2,0.583993409984769,0.000537011138915906
2,0.584927715907422,0.00076128999829893
2,0.585862021830075,0.00106558204782952
2,0.586796327752728,0.00147758778211627
2,0.587730633675381,0.00204894306592672
2,0.588664939598035,0.00280331197174909
2,0.589599245520688,0.00378520616166375
2,0.590533551443341,0.00504558352772479
2,0.591467857365994,0.00664164879934305
2,0.592402163288647,0.00863636054432187
2,0.593336469211301,0.0110976137337518
2,0.594270775133954,0.0141441383189916
2,0.595205081056607,0.0178860597978389
2,0.59613938697926,0.0223383639544327
2,0.597073692901913,0.0275620361931354
2,0.598007998824566,0.033606265386513
2,0.59894230474722,0.040504400513563
2,0.599876610669873,0.0482698758411538
2,0.600810916592526,0.0568922035990001
2,0.601745222515179,0.0664136980760069
2,0.602679528437832,0.0766813367809708
2,0.603613834360485,0.0875166885900038
2,0.604548140283139,0.0987552081159391
2,0.605482446205792,0.11020115477946
2,0.606416752128445,0.121631457229524
2,0.607351058051098,0.1328008755816
2,0.608285363973751,0.143448424071865
2,0.609219669896405,0.153127389508988
2,0.610153975819058,0.16163310449727
2,0.611088281741711,0.168749725490837
2,0.612022587664364,0.174278577288726
2,0.612956893587017,0.178062006947861
2,0.61389119950967,0.179989980439147
2,0.614825505432324,0.180005241879403
2,0.615759811354977,0.178068730341188
2,0.61669411727763,0.174031089455406
2,0.617628423200283,0.168337721253252
2,0.618562729122936,0.161188202361594
2,0.619497035045589,0.152819780104633
2,0.620431340968243,0.143498744497931
2,0.621365646890896,0.133511290381291
2,0.622299952813549,0.123154082524966
2,0.623234258736202,0.112742330536271
2,0.624168564658855,0.102651948449791
2,0.625102870581508,0.0931381395584473
2,0.626037176504162,0.0844187249949325
2,0.626971482426815,0.0766761633872012
2,0.627905788349468,0.0700548748749814
2,0.628840094272121,0.0646595784474621
2,0.629774400194774,0.0605545885810957
2,0.630708706117427,0.0578925485722999
2,0.631643012040081,0.0565979116715479
2,0.632577317962734,0.056498302370007
2,0.633511623885387,0.0574862924243951
2,0.63444592980804,0.0594280104425541
2,0.635380235730693,0.0621670929919867
2,0.636314541653347,0.065528922517795
2,0.637248847576,0.069325137690431
2,0.638183153498653,0.073353313289898
2,0.639117459421306,0.0773440910524046
2,0.640051765343959,0.0811015658205669
2,0.640986071266612,0.0844504199039088
2,0.641920377189266,0.0872339837091357
2,0.642854683111919,0.0893184312272768
2,0.643788989034572,0.0905964053047529
2,0.644723294957225,0.0909831131194236
2,0.645657600879878,0.0902855131013804
2,0.646591906802531,0.0886616404820265
2,0.647526212725185,0.0861525829000799
2,0.648460518647838,0.0828261603925591
2,0.649394824570491,0.0787731426236911
2,0.650329130493144,0.0741029399190619
2,0.651263436415797,0.0689388792964194
2,0.652197742338451,0.0634041110117425
2,0.653132048261104,0.0576537419839554
2,0.654066354183757,0.0518598278286823
2,0.65500066010641,0.0461388603705872
2,0.655934966029063,0.0405937195792237
2,0.656869271951716,0.0353117571738496
2,0.65780357787437,0.0303635751070651
2,0.658737883797023,0.0258024818227236
2,0.659672189719676,0.0217032170406082
2,0.660606495642329,0.0180842493111559
2,0.661540801564982,0.0149050754932468
2,0.662475107487635,0.0121517277287639
2,0.663409413410289,0.00980247684352524
2,0.664343719332942,0.00783002625587683
2,0.665278025255595,0.00620362231671203
2,0.666212331178248,0.00489104693952729
2,0.667146637100901,0.00389150146658659
2,0.668080943023554,0.00314719794010311
2,0.669015248946208,0.0026231931618276
2,0.669949554868861,0.00230283734669508
2,0.670883860791514,0.00217551852018053
2,0.671818166714167,0.00223705368989898
2,0.67275247263682,0.00248993404668329
2,0.673686778559474,0.00294342966054972
2,0.674621084482127,0.00365578375309345
2,0.67555539040478,0.00462223297928605
2,0.676489696327433,0.00587374821344853
2,0.677424002250086,0.00744692004045447
2,0.678358308172739,0.00938146816319944
2,0.679292614095393,0.0117189247759145
2,0.680226920018046,0.0145011376419301
2,0.681161225940699,0.017786489806567
2,0.682095531863352,0.0216748212541562
2,0.683029837786005,0.0261232331520953
2,0.683964143708658,0.0311465505153538
2,0.684898449631312,0.0367476156214684
2,0.685832755553965,0.0429157379996328
2,0.686767061476618,0.0496254467670734
2,0.687701367399271,0.0568355844458778
2,0.688635673321924,0.064513893026222
2,0.689569979244578,0.0725664460917861
2,0.690504285167231,0.0808504369433014
2,0.691438591089884,0.0892548499355981
2,0.692372897012537,0.0976594935700291
2,0.69330720293519,0.105937682277112
2,0.694241508857843,0.113959097872126
2,0.695175814780497,0.12159277670501
2,0.69611012070315,0.128633304304014
2,0.697044426625803,0.134957648962779
2,0.697978732548456,0.140493408270932
2,0.698913038471109,0.145150315359115
2,0.699847344393762,0.14885378994863
2,0.700781650316416,0.151546503154003
2,0.701715956239069,0.153189718758381
2,0.702650262161722,0.153764422606995
2,0.703584568084375,0.153115638343601
2,0.704518874007028,0.151427578843727
2,0.705453179929681,0.148783847211241
2,0.706387485852335,0.14526931175678
2,0.707321791774988,0.140990566977562
2,0.708256097697641,0.136075226637548
2,0.709190403620294,0.130670871735279
2,0.710124709542947,0.124941738159757
2,0.7110590154656,0.119105409976839
2,0.711993321388254,0.113414453724219
2,0.712927627310907,0.108078527108544
2,0.71386193323356,0.103308786280709
2,0.714796239156213,0.0993133315256567
2,0.715730545078866,0.0962924749128433
2,0.71666485100152,0.094433891216148
2,0.717599156924173,0.0939985500163963
2,0.718533462846826,0.0952416946656494
2,0.719467768769479,0.0981048723884384
2,0.720402074692132,0.102645481420589
2,0.721336380614785,0.108882476037954
2,0.722270686537439,0.116794578295985
2,0.723204992460092,0.126319217440344
2,0.724139298382745,0.137352225262078
2,0.725073604305398,0.149858339651725
2,0.726007910228051,0.163542889486979
2,0.726942216150704,0.178062755692189
2,0.727876522073358,0.193145996035617
2,0.728810827996011,0.208499532671408
2,0.729745133918664,0.22381525139566
2,0.730679439841317,0.238776503946079
2,0.73161374576397,0.253064936907131
2,0.732548051686624,0.266173751847296
2,0.733482357609277,0.277853619838377
2,0.73441666353193,0.28788469339565
2,0.735350969454583,0.296046715800093
2,0.736285275377236,0.302157967277875
